Investor name,Website,Linkedin,Global HQ,Countries of investment,Stage of investment,Investment thesis,Investor type,First cheque minimum,First cheque maximum
Reaktor Ventures,http://www.reaktor.fi/,https://www.linkedin.com/company/reaktor_/,,,,,Other,,
Real Estate Technology Ventures,https://www.ret.vc/,,,,"2. Prototype,3. Early Revenue",,VC,,
Real-Life Innovations,https://www.reallifeinnovations.com/,https://www.linkedin.com/company/10863457?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A10863457%2Cidx%3A2-1-2%2CtarId%3A1468529533741%2Ctas%3AReal-Life%20Innovations,,,"2. Prototype,3. Early Revenue",,VC,,
Realist Ventures,https://www.realistventures.com/,https://www.linkedin.com/in/marierocha/,,,"2. Prototype,3. Early Revenue",,VC,,
Reapra,https://reapra.com/,https://www.linkedin.com/company/reapra-pte--ltd-/,Singapore,Singapore,3. Early Revenue,,VC,,
Rebel Ventures,https://rblventures.com/,https://www.linkedin.com/company/rebel-ventures/,,,,,VC,,
Recharge Capital,http://rechargecapital.com,https://www.linkedin.com/company/recharge-capital,"New York, New York, United States",USA,,,Family office,,
Reciprocal Ventures,https://recvc.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Recruit Strategic Partners,https://recruitstrategicpartners.com/,,,,"5. Growth,6. Pre-IPO",,VC,,
Red & Blue Ventures,http://www.redandblue.vc/,https://www.linkedin.com/company/red-&-blue-ventures,,,,,VC,,
Red Apple Group,http://ragny.com/,https://www.linkedin.com/company/gristedes-red-apple-group/,"New York, New York, United States",USA,,,Family office,,
Red Bear Angels,http://rbangels.com,,,,,,VC,,
Red Bike Capital,https://redbikecapital.com/,https://www.linkedin.com/company/red-bike-capital/,"45 West 60th St New York, NY United States",USA,"2. Prototype,3. Early Revenue,4. Scaling","We invest in US-based, early stage startups in Fintech, Ecommerce Enablement and Marketplaces, and ConsumerTech
",VC,"$25,000 ","$500,000 "
Red Cedar Ventures,https://www.msufoundation.org/redcedarventures/,https://www.linkedin.com/company/msufoundation/,,,"2. Prototype,3. Early Revenue",,VC,,
Red Dog Capital,http://www.reddogcap.com,http://linkedin.com/in/ed-kim-8a36537,,,,,,,
Red Dot Capital Partners,https://red-dot.capital/,,,UK,"4. Scaling,5. Growth",,VC,,
Red Dot Ventures,http://reddotventures.com/,,Singapore,Singapore,2. Prototype,,VC,"$25,000 ",
Red River West,https://www.redriverwest.com/,https://www.linkedin.com/company/red-river-west,France,"France,USA","3. Early Revenue,4. Scaling",,VC,"$5,000,000 ",
Red Sea Ventures,http://www.redseaventures.com,https://www.linkedin.com/in/scottbirnbaum1/,,,,,VC,,
Red Swan Ventures,http://redswan.vc,,,,"2. Prototype,3. Early Revenue",,VC,,
Redalpine Capital,https://redalpine.com/,https://www.linkedin.com/company/redalpine-venture-partners-ag/,Switzerland,USA,3. Early Revenue,,VC,,
Redhills Ventures,http://redhillsventures.com/#team,,USA,USA,3. Early Revenue,,VC,,
Redline Capital,https://www.redline-capital.com/,,UK,"USA,Israel,Canada,UK",3. Early Revenue,,VC,"$5,000,000 ",
Redmile Group,http://redmilegroup.com/,,,USA,,,Other,,
Redpoint China Ventures,http://www.rpvchina.com/,http://www.linkedin.com/company/redpointventures/,,,"2. Prototype,3. Early Revenue",,VC,,
Redpoint Ventures,https://www.redpoint.com/,http://www.linkedin.com/company/redpointventures/,"Menlo Park, California, United States",USA,,,VC,,
RedSeed Ventures,http://www.redseed.it/,,Italy,Italy,3. Early Revenue,,VC,,
Redwood Ventures,https://www.redwood.ventures,https://www.linkedin.com/company/redwoodventuresmx,"Blvrd Puerta de Hierro 5200, 45116 Guadalajara Jal. MÃ©xico","Mexico,USA,Colombia,Argentina,Chile,Peru","3. Early Revenue,4. Scaling,1. Idea or Patent","We invest in startups that achieve with at least one of these axes:  
- Validated and iterated product or service. 
- Recurring customers and relevant market size. 
- Exclusive competitive advantages
- Accounting profit (preferably)

We are an industry-agnostic venture capital fund that seeks to invest in the early stages of technology-based startups. ",VC,"$300,000 ","$1,500,000 "
Refinery,https://refinery.com/,https://www.linkedin.com/in/schigel/,,,,,,,
Reflexion Capital,https://www.reflexion.capital/,https://www.linkedin.com/company/reflexion-capital/,"183 rue de la pompe, 75116 Paris, France","France,Belgium,Switzerland","5. Growth,4. Scaling,3. Early Revenue",We invest 1 to 3 M eur tickets in entrepreneurs willing to do profitable growth in B2B tech.,VC,"$1,000,000 ","$3,000,000 "
Regal Funds Management,https://www.regalfm.com/site/content/,https://au.linkedin.com/company/regal-funds-management,Australia,Australia,,,Other,,
Reinvent VC,https://re-invent.vc/,,,,"2. Prototype,3. Early Revenue",,VC,,
Reinventure Capital,https://reinventurecapital.com,,,,,,,,
Reinventure Group by Westpac Banking,https://reinventure.com.au/,https://www.linkedin.com/company/reinventure-group?trk=mini-profile,"Sydney, New South Wales, Australia",Australia,,,Corporate VC,,
Reliance Venture Asset Management,http://www.relianceventure.com/,,"Mumbai, Maharashtra, India",India,,,Corporate VC,,
Remagine Ventures,https://remagineventures.com/,https://www.linkedin.com/company/remagine-ventures,"Rothschild Blvd. 45, 6th floor, Tel Aviv, Israel 6578403, IL","Israel,UK,USA","2. Prototype,3. Early Revenue,1. Idea or Patent","We invest in early-stage companies at the intersections of tech, interactive entertainment, gaming, and commerce with a spotlight on Israel. ",VC,"$250,000 ","$1,500,000 "
Rembrandt Venture Partners,https://rembrandtvc.com/,https://www.linkedin.com/in/doug-schrier-7548942,"San Francisco, California, United States",USA,,,Other,,
Remiges Ventures,https://www.remigesventures.com/,,,,,,,,
Renaissance Venture Capital Fund,https://www.renvcf.com/,,,,,,,,
Render Capital,https://render.capital/,https://www.linkedin.com/company/render-capital,"821 E Market Street, Louisville, Kentucky 40206",USA,"1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling",We invest in the Midwest. We are smart investors who take early risks.,VC,"$100,000 ","$350,000 "
Renegade Partners,https://www.renegadepartners.com/,https://www.linkedin.com/company/renegade-partners/,,,"3. Early Revenue,4. Scaling",,VC,,
RenewableTech Ventures,http://www.renewablevc.com/,,,,,,,,
Reno Seed Fund,https://www.renoseedfund.com/,https://linkedin.com/deane-albright-b6422a11,,,"2. Prototype,3. Early Revenue",,VC,,
Repsol Energy Ventures,https://www.repsol.com/en/energy-and-innovation/corporate-venturing/team/index.cshtml,https://www.linkedin.com/company/repsol,"Madrid, Madrid, Spain","USA,Israel,Canada,Spain",3. Early Revenue,,Corporate VC,,
Republic,https://republic.co,https://www.linkedin.com/company/republic.com,,,"2. Prototype,3. Early Revenue",,Other,,
Reservoir Capital Group,https://www.reservoircap.com/guest/index.html,,,USA,,,Other,,
Resilience Capital Ventures,https://www.resiliencecapitalventures.com/,https://www.linkedin.com/in/gillianmarcelle/,,,,,,,
Resolute Capital Partners,https://resolutecap.com/,https://www.linkedin.com/company/resolute-capital-partners/,,,,,,,
Resolute Ventures,http://resolute.vc/,https://www.linkedin.com/company/resolute-ventures/,,USA,,,Other,,
Resona Capital,http://www.resona-gr.co.jp/resonacapital/,,,Japan,,,VC,,
Resonant Venture Partners,http://www.resonantvc.com,https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fresonantvc.com%2F%25e0%25b8%2584%25e0%25b8%25b2%25e0%25b8%25aa%25e0%25b8%25b4%25e0%25b9%2582%25e0%25b8%2599%25e0%25b8%25ad%25e0%25b8%25ad%25e0%25b8%2599%25e0%25b9%2584%25e0%25b8%25a5%25e0%25b8%2599%25e0%25b9%258c%2F,,,,,,,
Relentless Pursuit Partners,https://www.relentlesspursuitpartners.com/,https://www.linkedin.com/company/relentless-venture-fund/,,,,,,,
Rethink Capital Partner,https://rethink.vc/,,"White Plains, New York, United States",USA,,,Other,,
Rethink Impact,http://rethinkimpact.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
REV by Relx Group,http://rev.vc/,https://www.linkedin.com/company/rev-vc,"London, England, United Kingdom","USA,Israel,Australia",3. Early Revenue,,Corporate VC,"$1,000,000 ",
Rev by Venturecraft,http://www.venturecraft.vc/,,Singapore,Singapore,3. Early Revenue,,VC,,
Rev1 Ventures,http://www.rev1ventures.com,http://www.linkedin.com/company/rev1ventures,"Columbus, Ohio, United States",USA,,,Corporate VC,,
Revel Partners,http://www.revelpartners.com,https://www.linkedin.com/company/revel-partners?trk=top_nav_home,,,,,VC,,
Revelis Capital Group,https://www.reveliscapitalgroup.com/,https://www.linkedin.com/company/16224046,"Denver, Colorado, United States",USA,,,Family office,,
Revo Capital,https://www.revo.vc/,https://tr.linkedin.com/company/revo-capital,"Amsterdam, Netherlands ","Turkey,Estonia,Lithuania,Latvia,Poland,Greece,Serbia,Romania,Bulgaria,Ukraine,Hungary,Croatia,Slovakia,Slovenia,Moldova","5. Growth,4. Scaling,3. Early Revenue","We invest in truly innovative, early-stage B2B or B2C technology ventures in Turkey, Eastern Europe & Baltics with â‚¬100k+ MRR, an impressive growth trajectory, veteran founders and a scalable, global vision.",VC,"$500,000 ","$7,500,000 "
Revolution,https://www.revolution.com/,,"Washington, District of Columbia, United States",USA,,,Other,,
RevTech Ventures,https://revtechventures.com/,https://www.linkedin.com/company/revtechventures,"311 N Market St, Suite #200, Dallas, TX 75202, USA","USA,Canada","3. Early Revenue,2. Prototype","We invest in brands and retail technologies creating the future of retail. Specifically, we look for:

1. BREAK-THROUGH TECHNOLOGY OR CONCEPT: Product leverages technology to solve a major pain point, creates a new business model, or caters to an under-served market in the retail industry

2. STRONG TEAM WITH DOMAIN EXPERTISE: Relevant industry and functional expertise from collective team that reflect the core tenets of teamwork and leadership

3. CUSTOMER VALIDATION: Pilot or customer already underway with clear results and feedback

4. STRATEGIC FIT: RevTech can add significant value as a partner beyond our financial investment",VC,"$100,000 ","$250,000 "
RevUp Capital,https://www.revupfund.com/,,,,,,Other,,
Rewired,https://rewired.com,https://www.linkedin.com/company/11198524/admin/,Switzerland,USA,3. Early Revenue,,VC,,
"Reynders, McVeigh Capital Management",https://www.reyndersmcveigh.com,https://www.linkedin.com/company/reynders-mcveigh-capital-management-llc-/,,,,,,,
Rho Capital Partners,https://www.rho.com/,,"New York, New York, United States","USA,Canada",3. Early Revenue,,VC,,
Ribbit Capital,https://ribbitcap.com/,,"Palo Alto, California, United States",USA,,,Other,,
Ribbon Biolabs,https://ribbonbiolabs.com/,https://www.linkedin.com/company/ribbon-biolabs/,Austria,USA,,,VC,,
Richmond Global Ventures,https://www.rglobalventures.com/,https://www.linkedin.com/company/6186496?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A6186496%2Cidx%3A3-1-3%2CtarId%3A1480351090512%2Ctas%3Arichmond%20global,,,"2. Prototype,3. Early Revenue",,VC,,
Rida Capital,http://www.ridacapital.com,,,,,,,,
Ridge Ventures,https://ridge.vc/,https://www.linkedin.com/company/2348271/,"San Francisco, California, United States",USA,,,Other,,
Right Click Capital,https://www.rightclickcapital.com/,,Australia,Australia,,,VC,,
Rimonim Venture Capital,http://rimonimfund.com/,https://www.linkedin.com/company/28600695/,,,"2. Prototype,3. Early Revenue,4. Scaling",,VC,,
RimRock Capital Management,http://www.rimrockcapital.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Rincon Venture Partners,http://www.rinconvp.com/,,,,,,,,
Ring Capital,http://www.ringcp.com/home,https://www.linkedin.com/company/ring-cp/,"2 rue Favart, 75002 Paris",France,5. Growth,We invest by acquiring minority interests of 3Mâ‚¬ to 15Mâ‚¬ in tech and digital companies with an annual turnover of minimum 5Mâ‚¬  to help them grow and scale through internationalisation and external growth. ,VC,"$3,500,000 ","$18,000,000 "
Ringier Digital Ventures,http://www.ringier.com/en/about-ringier/activities/ventures,https://www.linkedin.com/company/ringier-digital,"ZÃ¼rich, Zurich, Switzerland",Switzerland,,,Corporate VC,,
Ringleader Ventures,http://www.ringleaderventures.com,https://www.linkedin.com/company/ringleader-ventures,"Elmhurst, Illinois, United States",USA,,,Corporate VC,,
Rio Grande Valley Angel Network,http://rgvan.org/,https://www.linkedin.com/company/rgvan,,,,,Angel network,,
Rise Capital,http://risecapital.com/,https://www.linkedin.com/company/rise-capital,,,,,VC,,
Rittenhouse Ventures,http://rittenhouseventures.com/,,,,,,VC,,
Rivas Capital,http://www.rivascap.com,,"Cambridge, Massachusetts, United States",USA,,,Family office,,
River Cities Capital,http://rccf.com,https://www.linkedin.com/company/river-cities-capital-funds/,USA,USA,,,VC,"$5,000,000 ",
River Valley Investors,http://www.rivervalleyinvestors.com/,,,,,,Angel network,,
Riverfront Ventures,https://www.riverfrontventures.com/,,,,,,,,
RiverPark Ventures,https://riverparkvc.com/,https://www.linkedin.com/company/riverpark-ventures,"156 W 56th Street, New York, NY 10019, United States",USA,"3. Early Revenue,4. Scaling","We invest in the future of enterprise technology and the evolution of consumer behavior.

RiverPark Ventures is an early-stage, industry-agnostic venture capital fund.",VC,"$500,000 ","$1,000,000 "
Rivers Capital Partners,http://www.riverscap.com/about/about-us/,,UK,UK,3. Early Revenue,,VC,"$50,000 ",
Riverside Ventures,https://www.riversideventures.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Riverwood Capital,https://www.riverwoodcapital.com/,https://www.linkedin.com/company/riverwood-capital,USA,"Canada,USA",4. Scaling,"We invest in technology and technology-related businesses, with large market opportunities and proven business models, which can accelerate growth if provided the necessary capital and support.

We seek these opportunities on a global basis, with particular emphasis on North America, Latin America and other select emerging markets.",VC,"$25,000,000 ","$125,000,000 "
Rivet Ventures,http://www.rivetventures.com/,,,,"3. Early Revenue,4. Scaling",,VC,,
Rizvi Traverse,http://www.rizvitraverse.com/,,,,,,Other,,
RLC Ventures,https://www.rlc.ventures/,https://www.linkedin.com/company/rlcventures/,"91-93 Buckingham Palace Road, London, SW1W 0RP",UK,"2. Prototype,3. Early Revenue","We invest in UK-based software companies with a global approach from day 1 changing the worlds of work, play and finance. ",VC,"$75,000 ","$500,000 "
Robbins Venture Capital,https://robbinsvc.com/,https://www.linkedin.com/company/robbins-vc,"Elizabethtown, Kentucky, United States",USA,,,Family office,,
Robert Bosch Venture Capital,http://www.rbvc.com,https://www.linkedin.com/company/robert-bosch-venture-capital-gmbh-rbvc-,"Stuttgart, Baden-Wurttemberg, Germany","China,USA,Israel,UK,Germany,France,Netherlands,Austria,Belgium,Denmark,Finland,Ireland,Luxembourg,Norway,Spain,Portugal,Sweden,Switzerland","3. Early Revenue,4. Scaling","RBVC invests worldwide in innovative start-up companies at all stages of their development. Its investment activities focus on technology companies working in areas of business of current and future relevance for Bosch, above all, automation and electrification, energy efficiency, enabling technologies, and healthcare systems.",Corporate VC,"$500,000 ","$10,000,000 "
Robin Hood Ventures,http://www.robinhoodventures.com/,https://www.linkedin.com/company/2333369?trk=tyah,,,,,Angel network,,
Roca X,https://rocax.ro/ ,https://www.linkedin.com/company/rocax/ ,"Gara Herastrau 4C. Bucharest, Romania","Romania,Israel,Poland,Czech Republic,UK,Bulgaria,Hungary,Spain,Portugal,France,Germany,Italy","2. Prototype,3. Early Revenue,4. Scaling","We invest in early-stage startups across Europe and Israel, we are industry-agnostic and have a preference for early traction or scaling stage companies ",VC,"$50,000 ","$550,000 "
Roche Venture Fund,https://www.roche.com/venturefund.htm,https://www.linkedin.com/company/roche?trk=hb_tab_compy_id_1602,"Basel, Basel-Stadt, Switzerland","USA,Switzerland",3. Early Revenue,,Corporate VC,"$3,000,000 ",
Rochester Angel Network,http://www.rochesterangels.com/,,,,,,Angel network,,
Rock Health,https://rockhealth.com/,https://linkedin.com/company/rock-health/,USA,USA,3. Early Revenue,,VC,,
Rockies Venture Club,http://rockiesventureclub.org/,https://www.linkedin.com/company/rockies-venture-club,,,,,Angel network,,
RockPort Capital,https://www.rockportcap.com/,,"Boston, Massachusetts, United States",USA,,,Other,,
Rockstart,https://www.rockstart.com/,https://www.linkedin.com/company/rockstart,,,,,Other,,
Rockwood Equity,https://www.rockwoodequity.com/,https://www.linkedin.com/company/rockwood-equity-partners,USA,USA,3. Early Revenue,,VC,,
Romulus Capital,https://romuluscap.com/,https://www.linkedin.com/company/romulus-capital/,"101 Arch Street, Boston, MA 02110, US","UK,USA,India","3. Early Revenue,4. Scaling","We invest in Seed - Series B rounds, mainly as lead investors, for B2B companies within two categories:

Companies selling technology to solve real problems in large traditional industries (e.g., agriculture, construction, energy, retail, real estate).

Deep technology companies that have spun out of top-tier research groups (e.g., MIT, Harvard, Cambridge, Stanford, SRI, Draper).",VC,"$100,000 ","$10,000,000 "
Rondo Ventures,https://www.rondoventures.com/,https://www.linkedin.com/in/lance-anderson-4098757/,,,"2. Prototype,3. Early Revenue",,VC,,
Rookie Fund,https://rookie.fund/,,,,"2. Prototype,3. Early Revenue",,VC,,
Rooks Nest Ventures,http://www.rooksnestventures.com/,https://www.linkedin.com/company/supernodeglobal/,,,,,Other,,
Root Capital,https://rootcapital.org/,https://www.linkedin.com/company/root-capital/,,,,,Other,,
Root Ventures,https://www.root.vc/#home-section,,USA,USA,2. Prototype,,VC,"$500,000 ",
Rose Tech Ventures,http://www.rose.vc/,,,,"2. Prototype,3. Early Revenue",,VC,,
Rosecliff Ventures,https://rosecliff.com/,https://www.linkedin.com/company/rosecliff-ventures/,"767 5th Ave, New York, New York 10022, US",USA,"3. Early Revenue,4. Scaling,5. Growth","We invest in all sectors, however I focus on fintech",VC,"$250,000 ","$2,000,000 "
Rosenthal Retirement Planning,http://www.rrp.com,,"Fort Worth, Texas, United States",USA,,,Family office,,
Rothenberg Ventures,https://rothenbergventures.com/,,"San Francisco, California, United States",USA,3. Early Revenue,,VC,,
Rotterdam Port Fund,https://www.rotterdamportfund.com/,https://www.linkedin.com/company/rotterdam-port-fund,,Netherlands,"2. Prototype,3. Early Revenue",,VC,,
Rough Draft Ventures,https://www.roughdraft.vc/,https://www.linkedin.com/company/rough-draft-ventures/,,USA,,,Other,,
Round Hill Ventures,https://www.roundhill.ventures/,https://www.linkedin.com/company/roundhillventures,,UK,,,VC,,
Router Ventures,http://www.routerventures.com/,,,,,,VC,,
Royal Street Ventures,https://www.royalstreet.vc/,https://www.linkedin.com/company/royal-street-ventures/,,,"2. Prototype,3. Early Revenue",,VC,,
RRE Ventures,https://rre.com/,https://www.linkedin.com/company/rre-ventures/,"New York, New York, United States","USA,Canada",3. Early Revenue,,VC,,
RSC Capital,http://www.rsccapital.com/,,,,,,VC,,
RSCM Right Side Capital Management,http://rightsidecapital.com/,,USA,"USA,Israel,Canada",2. Prototype,,VC,,
RSF Social Finance,https://rsfsocialfinance.org/,https://www.linkedin.com/company/rsf-social-finance,,,,,,,
RTA Ventures,http://www.rtaventures.com/,,Poland,"Poland,France",3. Early Revenue,,VC,,
RTL Ventures,http://www.rtlventures.nl/,,"Hilversum, Noord-Holland, The Netherlands",Netherlands,,,Corporate VC,,
RTP Capital Associates,http://www.rtpcapital.org/,,,,,,Angel network,,
RTP Ventures,https://rtp.vc/,,,USA,,,Other,,
Rubicon VC,http://rubicon.vc/,,,,"2. Prototype,3. Early Revenue",,VC,,
Rubio Impact Ventures,https://www.rubio.vc/news/,http://www.linkedin.com/company/social-impact-ventures-nl-b-v-/,,"Netherlands,UK",,,VC,,
Rudyard Partners,http://rudyardpartners.com,,"Concord, Massachusetts, United States",USA,,,Family office,,
RueOne Investments,https://www.rueone.com/,https://www.linkedin.com/company/rueone-investments/,USA,USA,3. Early Revenue,,VC,,
Ruffena Capital,https://www.ruffena.co.uk/,https://www.linkedin.com/company/ruffenacapital/,UK,"USA,UK",3. Early Revenue,,VC,,
Runa Capital,http://www.runacap.com/,https://www.linkedin.com/company/runacapital,"459 Hamilton Avenue, Office #306, Palo Alto, CA 94301, US","USA,Canada,Russia,France,UK,Netherlands,Germany,Sweden,Finland,Poland,Romania,Ukraine,Lithuania","3. Early Revenue,4. Scaling","We invest in 3 target areas: 
- enterprise software/cloud business software
- deep tech (AI/ML, open-source, middleware, quantum computing, etc.) 
- software for regulated industries (fintech, edtech, digital health).

We invest in deep tech (AI, machine learning, middleware, open-source), cloud business software, fintech, edtech, and digital health startups in the early stages. ",VC,"$1,000,000 ","$10,000,000 "
Rustic Canyon Partners,http://www.rusticcanyon.com/,,"Santa Monica, California, United States",USA,,,Other,,
Ruvento,http://www.ruvento.com/,,Singapore,USA,2. Prototype,,VC,,
RVC InfraFund,http://www.rvcinfra.com/en/,,"Moscow, Moscow City, Russian Federation",Russia,,,Corporate VC,,
Ryall Energy Family Office,https://www.ryallenergy.com/,https://www.linkedin.com/company/1357188/,,France,,,Family office,,
S Capital VC,https://scapitalvc.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
S2G Ventures,http://www.s2gventures.com,https://www.linkedin.com/company/s2g-ventures/,,,,,VC,,
Saama Capital Advisors,https://www.saamacapital.vc/,https://www.linkedin.com/company/saama-capital/,,India,,,Other,,
SaaS Ventures,https://www.saasventurecapital.com/,https://www.linkedin.com/company/saas-venture-capital/,"7920 Norfolk Ave, #1150, Bethesda, MD, 20814","USA,Canada","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling","We invest in B2B, enterprise-focused, recurring revenue (pure SaaS, transactional, marketplaces) startups based outside of Tier 1 markets (SF, NY, Boston). ",VC,"$200,000 ","$350,000 "
SaaStr Fund,https://coda.io/@jasonmlemkin/saastrfund,https://www.linkedin.com/company/saastr/,"255 Kansas Street, Suite 300, San Francisco CA 94103, USA",USA,"3. Early Revenue,4. Scaling","We invest in B2B/B2D/SaaS.  i.e., only business software and APIs and tools than enable the building of software.  We donâ€™t invest in consumer start-ups, or subscription services that have elements of recurring revenue but are not primarily software products. 

SaaStr Fund invests in 4-5 awesome SaaS start-ups a year, generally in the $0.1m to $2m ARR range.  Before $10k MRR is usually a bit too early for us, and after $2m ARR or so is usually a bit late and Series A.

Pre-revenue is too early.  We can only invest if you have at least 10 Unaffiliated Customers, and ideally, $10k+ or more in MRR.

We invest in founders that are a part of the SaaStr community.  Thatâ€™s probably you if you got here :). But if youâ€™ve never heard of SaaStr, never read a SaaStr post, heard our podcast, or been to one of our events ... there are probably better sources of capital.

We are OK with startups based anywhere in the world (SaaS has flattened), but prefer folks that come to Bay Area frequently.  It does make it easier to recruit, fundraise, partner, etc.  At least in normal times.  ",VC,"$500,000 ","$4,000,000 "
Saatchinvest,http://www.saatchinvest.co.uk/,,,,,,VC,,
Saba Investments,https://sabavc.com/,https://www.linkedin.com/company/25001578/,,,,,Angel network,,
Sabadell Venture Capital,https://sabadellventurecapital.com,,"Barcelona, Catalonia, Spain",Spain,3. Early Revenue,,Corporate VC,"$200,000 ",
Saban Capital,https://www.saban.com/,,,,,,Other,,
Saban Ventures,https://www.sabanventures.com/,https://www.linkedin.com/company-beta/10678864/,USA,"USA,Israel",3. Early Revenue,,Corporate VC,,
Sacramento Angels,http://www.sacangels.com/,,,,,,Angel network,,
Sadot Innovation,http://www.sadot-i.com,,,,"2. Prototype,3. Early Revenue",,VC,,
Safar Partners,https://www.safar.partners/,https://www.linkedin.com/company/safar-partners/,"One Broadway, 14th floor,  Cambridge, MA 02142, USA",USA,"2. Prototype,3. Early Revenue,4. Scaling","We invest in technology spinouts out of MIT, Harvard, and the University of Rochester",VC,"$100,000 ","$20,000,000 "
Safeguard Scientifics,http://www.safeguard.com/,http://www.linkedin.com/companies/safeguard-scientifics,,,,,VC,,
Safer Made,http://www.safermade.net,,,,,,,,
Safran Corporate Ventures,https://www.safran-group.com/company/safran-corporate-ventures,https://www.linkedin.com/company/safran,"Paris, Ile-de-France, France","USA,France","3. Early Revenue,4. Scaling",,Corporate VC,"$1,000,000 ",
Sage Growth Capital,https://www.sagegrowthcapital.com/,https://www.linkedin.com/company/sage-growth-capital,,,,,Angel network,,
SAIC Venture Capital,https://saicvc.com/,,"Las Vegas, Nevada, United States",USA,,,Corporate VC,,
Saif Partners,http://www.saifpartners.com/,https://www.linkedin.com/company/elevationcap,,"India,China,Hong Kong",,,Other,,
Sailing Capital,http://www.sailing-capital.com.hk/,,Hong Kong,"USA,Israel,Canada",3. Early Revenue,,VC,,
Salesforce Ventures,https://www.salesforce.com/ventures/,http://www.linkedin.com/company/salesforce,"1 Market, San Francisco, CA 94105, US","USA,Australia,UK,Japan,France,India,Germany,Israel,Canada,Spain,Netherlands,Switzerland,Finland,New Zealand","3. Early Revenue,4. Scaling,5. Growth,6. Pre-IPO",We invest in the leading enterprise cloud software (B2B) companies from Series A to IPO globally.,Corporate VC,"$1,000,000 ","$100,000,000 "
Saltagen Venturesâ€‹,https://www.saltagen.com/,,,Hong Kong,,,VC,,
Samaipata,https://samaipata.vc/,https://www.linkedin.com/company/samaipata-ventures/,"Calle VelÃ¡zquez 18 Piso 2Âº Izquierda, Madrid, Madrid 28001, ES","Spain,France,Germany,Portugal,UK,Italy","3. Early Revenue,2. Prototype","We invest in digital platforms displaying increasing returns at scale, across Europe. Samaipata is an early-stage foundersâ€™ fund.",VC,"$500,000 ","$2,000,000 "
Saman Ventures,http://saman-ventures.com/,,Austria,Austria,3. Early Revenue,,VC,,
Samrat Investments,https://www.samratfinancialbanking.com/funding,https://www.linkedin.com/company/samratinvestments/,"Manali, Himachal Pradesh, India",India,,,Corporate VC,,
Samsung Catalyst Fund,https://samsungcatalyst.com/,https://www.linkedin.com/company/samsungcatalystfund/,"2480 Sand Hill Rd, Suite 101, Menlo Park, California 94025, US","USA,Israel,Canada,South Korea,France,Germany","3. Early Revenue,4. Scaling,5. Growth,6. Pre-IPO","We invest in mid-stage startups in AI, cloud infrastructure, next-gen data centers, and semiconductors located in North America, Europe and Israel. ",Corporate VC,"$3,000,000 ","$5,000,000 "
Samsung Ventures,http://www.samsungventures.com,,"Seoul, Seoul-t'ukpyolsi, South Korea","USA,South Korea","3. Early Revenue,4. Scaling",,Corporate VC,,
Samurai Incubate,http://www.samurai-incubate.asia/?lc=en,,,Japan,,,VC,,
Samurai Incubate Israel,https://www.samurai-incubate-israel.asia/,,,,"2. Prototype,3. Early Revenue",,VC,,
Samyakth Capital,http://samyakthcapital.com/,https://www.linkedin.com/company/samyakth-capital/?originalSubdomain=in,"1106, Marathon Icon, Lower Parel West, Mumbai, Maharashtra - 400013, India",India,"3. Early Revenue,2. Prototype",We invest in all areas (Sector agnostic),VC,"$25,000 ","$200,000 "
San Diego Angel Conference,https://www.sandiego.edu/sdac/,https://www.linkedin.com/company/san-diego-angel-conference/,,,,,Angel network,,
Sand Hill Angels,http://www.sandhillangels.com/,https://www.linkedin.com/company/sand-hill-angels/,,,,,Angel network,,
Sandalphon Capital,http://sandalphoncapital.com/,,,USA,,,Other,,
Sands Capital Venture,https://sandscapitalventures.com/,https://www.linkedin.com/company/sands-capital-management/about/,USA,USA,3. Early Revenue,,VC,,
Sandusky Ventures,http://www.sanduskyventures.com,,"Austin, Texas, United States",USA,,,Corporate VC,,
Sangam Ventures,https://www.sangam.vc/,https://www.linkedin.com/showcase/sangam-aic/,India,India,3. Early Revenue,,VC,,
Sankonline,http://www.sankonline.com/,https://www.linkedin.com/company/sankonline,"Istanbul, Istanbul, Turkey",Turkey,,,Corporate VC,,
Sanofi Ventures,http://sanofiventures.com/,,France,"USA,France",3. Early Revenue,,Corporate VC,,
Sanofi-Genzyme BioVentures,http://sanofigenzymebioventures.com,,"Cambridge, Massachusetts, United States",USA,,,Corporate VC,,
Sansei Capital,http://www.sanseicapital.com/,,,Japan,,,VC,,
Santander InnoVentures,https://santanderinnoventures.com/,https://www.linkedin.com/company/santander-innoventures,"London, England, United Kingdom","UK,USA",3. Early Revenue,,Corporate VC,,
SAP.io Fund,https://sap.io/fund,https://www.linkedin.com/company/13298298,"Newtown Square, Pennsylvania, United States","USA,Israel,Canada",3. Early Revenue,,Corporate VC,,
Sapien Ventures,http://www.sapienventures.vc/,,Australia,"Australia,USA,China",,,VC,"$500,000 ",
