Investor name,Website,Linkedin,Global HQ,Countries of investment,Stage of investment,Investment thesis,Investor type,First cheque minimum,First cheque maximum
Arpegio,https://arpegio.vc/,,,,"2. Prototype,3. Early Revenue",,VC,,
Array Ventures,http://array.vc/,,,,,,VC,,
Arrebol Capital,https://arrebolcap.com/,https://www.linkedin.com/company/arrebol-capital,"Los Gatos, CA, USA","Colombia,Brazil,Mexico,Argentina,Chile,Peru,Uruguay","3. Early Revenue,4. Scaling","We invest in seed stage / series A startups using technology to target the LatAm market. Our main areas of focus are Fintech and Logistics, but we also invest in other verticals where there is empiric evidence of market fit and a proven business model in other geographies.",VC,"$25,000 ","$250,000 "
Arrowhead Innovation Fund,http://arrowheadcenter.nmsu.edu/aif/,,,,,,Angel network,,
Artesian,https://www.artesianinvest.com/overview-vc,https://www.linkedin.com/company/artesian-capital-management/,"66 Hunter St, Sydney, New South Wales 2000, AU","Australia,China,New Zealand,Indonesia,Singapore","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling,5. Growth,6. Pre-IPO","We invest in startups operating in Australia, New Zealand, South East Asia, and China.

Artesian trusts in math, not magic. We recognize there are multiple paths to startup success. Capital-lite startups exiting to corporates at <$250M are as important to our investment strategy as $1B+ unicorns targeting world domination.
 
Artesian invests in software and hardware startups with an overweight exposure (~50% of total FUM) in 4 key sectors: Agrifood, Clean Energy, MedTech, and AI/Robotics. We also provide our Venture Capital as a Service platform to corporations, industry groups, family offices, and government organizations.

Although Artesian is the region’s most active early-stage VC investor (>500 startup investments), we are equally active in late-stage VC investments as any of our traditional VC peers.",VC,"$50,000 ","$1,000,000 "
Arthur Ventures,https://arthurventures.com/,,USA,"USA,Canada",3. Early Revenue,,VC,,
Artiman Ventures,https://www.artiman.com//,,USA,USA,3. Early Revenue,,VC,,
Artis Ventures,https://www.av.co,,USA,"USA,Israel,Canada","2. Prototype,3. Early Revenue",,VC,,
AS1 Growth Partners,https://www.as1growthpartners.com/,,Australia,Australia,,,Family office,,
Asahi Kasei Ventures,http://www.asahikaseiventures.com/,,Germany,"Israel,USA,Canada,Germany",3. Early Revenue,,Corporate VC,,
Asahi Medialab Ventures,https://asahimedialab.vc/english/,,"Tokyo, Tokyo, Japan",Japan,,,Corporate VC,,
Ascension Ventures,http://www.ascensionventures.org/,http://www.linkedin.com/company/ascension-media-group,"Clarkton, Missouri, United States",USA,,,Corporate VC,,
Ascent Energy Ventures,https://ascentev.com/,https://www.linkedin.com/company/ascent-energy-ventures/,,,,,,,
Ascent Venture Partners,https://www.ascentvp.com/,https://www.linkedin.com/company/ascent-venture-partners/,"Boston, Massachusetts, United States",USA,,,Other,,
Aschendorff Next,https://www.aschendorff-next.de/,https://www.linkedin.com/company/aschendorff-next/,"Münster, Nordrhein-Westfalen, Germany",Germany,,,Corporate VC,,
Asgard,https://asgard.vc/,,,,,,VC,,
Ash Creek Capital Advisors,https://ashcreekadvisors.com/,,,,,,Angel network,,
Asha Impact,http://ashaimpact.com/,,India,India,3. Early Revenue,,VC,,
Asia Pacific Capital,http://www.apcinvestors.com/,,,Hong Kong,,,VC,,
Asia West,http://asiawestfunds.com/,,,,,,,,
Asif Ventures,https://asif.ventures/,https://www.linkedin.com/company/asifventures/,"STARTUP VILLAGE, SCIENCE PARK 608, 1098 XH Amsterdam, Netherlands",Netherlands,"1. Idea or Patent,2. Prototype,3. Early Revenue",We invest in Dutch-based students and recent graduate startups. ,VC,"$25,000 ","$100,000 "
Asimov Ventures,http://www.asimovventures.com,,,,,,,,
Asor Capital,https://asorcapital.com/,,,,"2. Prototype,3. Early Revenue,4. Scaling",,VC,,
Aspect Ventures,https://aspectventures.com/,,"Palo Alto, California, United States",USA,,,Other,,
Aspen Vista Capital,https://www.aspenvistacapital.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Assurant Growth Investing,http://www.assurantgrowthinvesting.com/,,"Atlanta, Georgia, United States",USA,,,Corporate VC,,
Astanor Ventures,https://astanor.com/,,,UK,,,VC,,
aStart,http://www.astart.co.jp/,,,Japan,,,VC,,
Astella Investimentos,http://astellainvest.com/,https://www.linkedin.com/company/astella-investimentos/,"R. Prof. Artur Ramos 241, São Paulo-SP, Brazil",Brazil,"3. Early Revenue,4. Scaling",We invest in Brazil-based entrepreneurs building technology startups.  ,VC,"$500,000 ","$5,000,000 "
Aster Capital,https://www.aster.com/,https://www.linkedin.com/company/aster-capital/,"26 Avenue de l'Opéra, Paris, 75001, FR","USA,Israel,France,Italy","3. Early Revenue,4. Scaling",We invest in Mobility - Industry 4.0 - B2B SaaS,VC,"$500,000 ","$5,000,000 "
Astia Angels,http://astia.org/astia-angels/,,,,"2. Prototype,3. Early Revenue,4. Scaling,5. Growth",,Angel network,,
Astor Capital,http://www.astorcap.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Astorya,http://astorya.vc/,https://www.linkedin.com/company/astorya-vc,"Rue de Washington, Paris, Ile de France 75008, FR","France,Germany,UK,Spain,Belgium,Netherlands,Poland,Czech Republic,Estonia,Ukraine,Portugal,Italy,Greece,Ireland,Norway,Sweden,Denmark,Finland,Latvia,Lithuania,Belarus,Slovakia,Slovenia,Hungary,Romania,Bulgaria,Croatia,Switzerland,San Marino,Liechtenstein","3. Early Revenue,1. Idea or Patent,2. Prototype",We invest in insurance-related technologies in Europe to help you get to market faster. #insurtech #fintech #digitalhealth #cybersecurity #mobility #smartcities,VC,"$120,000 ","$300,000 "
Astutia Ventures,http://astutia.de/,,,,,,VC,,
Asymmetry Ventures,https://asymmetry.vc/,,USA,USA,3. Early Revenue,,VC,,
At One Ventures,https://www.atoneventures.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Ataria Ventures,https://www.atariavc.com/,https://www.linkedin.com/company/01v/,"Palo Alto, California, United States",USA,"2. Prototype,3. Early Revenue",,Corporate VC,,
Atento Capital,https://www.atentocapital.com/,https://www.linkedin.com/company/atento-capital/,"107 N Boulder Ave Ste. A, Tulsa, OK 74103, United States",USA,"1. Idea or Patent,2. Prototype,3. Early Revenue","We invest in Pre-Seed, Seed, and A software companies in Tulsa, Oklahoma, and Series A, B, and C software companies, as well as Seed and A funds not in Tulsa, with the intention of helping them expand to Tulsa.",VC,"$250,000 ","$3,000,000 "
ATI Arizona Tech Investors,http://www.atif-az.org/,,,,,,Angel network,,
Atinum Investment,http://www.atinuminvest.co.kr/,,South Korea,South Korea,3. Early Revenue,,VC,,
Atlanta Seed Company,http://www.atlantaseedcompany.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Atlanta Technology Angels,http://www.angelatlanta.com/,,,,,,Angel network,,
Atlante Ventures,http://www.imiinvestimenti.it/fondi-chiusi-en/fondo-atlante.htm,,,,,,VC,,
Atlantic Bridge,https://abven.com/,,Ireland,"USA,Ireland",3. Early Revenue,,VC,"$5,000,000 ",
Atlantic Food Labs,https://foodlabs.de/,,Germany,Germany,"2. Prototype,3. Early Revenue",,VC,"$100,000 ",
Atlantic Internet,http://www.atlanticinternet.de/,,,,,,VC,,
Atlantic Labs,https://www.atlanticlabs.de/,https://www.linkedin.com/company/atlantic-labs/,"Rosenthalter Str. 13, Berlin, 10119, Germany","Germany,Austria,Switzerland,Sweden","3. Early Revenue,2. Prototype,1. Idea or Patent",We invest in mission-driven founders in Europe.,VC,"$300,000 ","$1,000,000 "
Atlas Venture (USA),https://atlasventure.com/,,"Cambridge, Massachusetts, United States",USA,,,Other,,
Atlas Ventures (Singapore),http://atlas.ventures/,https://www.linkedin.com/company/atlas-ventures/,"80 Raffles Place, #57-01, Singapore, Singapore 048624, SG","Singapore,Thailand,Vietnam,Philippines,Malaysia,Indonesia,USA,Israel,Australia","3. Early Revenue,4. Scaling","We invest in startups within fast-growing, overlooked verticals and geographies. Currently, we're focused on cybersecurity, ecommerce enablers, interactive/ new media, and startups looking to digitize traditional industries.",VC,"$500,000 ","$5,000,000 "
Atmosclear,https://atmosclear.investments/,,Switzerland,Switzerland,3. Early Revenue,,VC,,
Atomic Management LLC,http://www.atomic.vc,,,,,,,,
Atooro Fund,http://www.atooro.com/,,Israel,Israel,3. Early Revenue,,VC,,
Atreides Management,https://atreidesmgmt.com/,,,,"3. Early Revenue,4. Scaling",,VC,,
ATV Advanced Technology Ventures,https://www.atvcapital.com/,,"Menlo Park, California, United States",USA,,,Other,,
ATX Seed Ventures,https://www.atxventurepartners.com/,,,,,,,,
Aube Management,https://www.aube-management.com/en/,,France,France,2. Prototype,,VC,"$100,000 ",
Audi Electronics Venture,http://www.audi-electronics-venture.de,https://www.linkedin.com/company/audi-electronics-venture-gmbh/about/,"Gaimersheim, Bayern, Germany",Germany,,,Corporate VC,,
Augmentum Fintech,https://augmentum.vc/,https://www.linkedin.com/company/augmentum-fintech/,"Morelands Block C, 5 Old St, London EC1V 9HL","Albania,Andorra,Austria,Belarus,Belgium,Bosnia-H,Bulgaria,Croatia,Cyprus,Czech Republic,Denmark,Estonia,Finland,France,Georgia,Germany,Greece,Hungary,Iceland,Ireland,Italy,Latvia,Liechtenstein,Lithuania,Luxembourg,Malta,Moldova,Monaco,Montenegro,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,San Marino,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,UK,Ukraine","3. Early Revenue,4. Scaling,5. Growth,6. Pre-IPO",We invest in European fintech companies at Series A and beyond.,VC,"$2,000,000 ","$15,000,000 "
August Capital,https://www.augustcap.com/,,"Menlo Park, California, United States",USA,,,Other,,
August Spark,https://augustspark.com/,https://www.linkedin.com/company/augustspark/,"New Rochelle, New York, United States",USA,,,Family office,,
Ault Krug Ventures,https://aultkrug.com/about,,,,"2. Prototype,3. Early Revenue",,VC,,
Aura Ventures,https://aura.vc,,Australia,"Australia,Singapore",,,VC,,
Auriga Partners,https://www.auriga.vc/,,France,France,3. Early Revenue,,VC,,
Aurinvest,http://aurinvest.com/en/,,,France,,,Other,,
Aurum Ventures M.K.I,http://www.aurum.co.il,https://www.linkedin.com/company/aurum-ventures-mki-ltd-/,,,"5. Growth,6. Pre-IPO",,VC,,
Austin Area Angels,https://austinareaangels.org/,,,,,,Angel network,,
Austin Impact Capital,http://austinimpactcapital.com,,,,,,,,
Austin Ventures,http://www.austinventures.com/,,"Austin, Texas, United States",USA,,,Other,,
Authentic Ventures,http://www.authentic-ventures.com/,,,,,,,,
Authosis Capital​,http://www.authosis.com/,,,Hong Kong,,,VC,,
Autochrome Ventures,http://www.autochrome.vc/,,,,,,,,
AutoTech Ventures,http://autotechvc.com/,,USA,"USA,Israel,Canada",3. Early Revenue,,VC,,
AV8,https://av8.vc/,,UK,"USA,UK",3. Early Revenue,,VC,,
Avalancha Ventures,https://avalancha.ventures/,,Mexico,Mexico,2. Prototype,,VC,,
Avalon Ventures,https://www.avalon-ventures.com/,,"La Jolla, California, United States",USA,,,Other,,
Avant Ventures Tech,http://avantventures.tech/,,,,"2. Prototype,3. Early Revenue",,VC,,
AVC Partners,http://avcpartners.com/,,"West Valley City, Utah, United States",USA,,,Family office,,
Avedon Capital partners,https://avedoncapital.com/team/#careers,,,Netherlands,"4. Scaling,5. Growth",,Other,,
Averest Capital,https://www.averest.nl/vacatures/,,,Netherlands,,,VC,,
Aviatra Accelerators,https://aviatraaccelerators.org/,https://www.linkedin.com/company/aviatraaccelerators/,,,,,"Incubator, Accelerator",,
Avista Investments,http://www.avista.la,https://www.linkedin.com/company/avista-investments-llc/,"Monrovia, California, United States",USA,,,Family office,,
Aviv Venture Capital,http://www.avivvc.com,,,,"3. Early Revenue,4. Scaling",,VC,,
AVP Advance Venture Partners,https://www.avp.vc/,,,,"3. Early Revenue,4. Scaling",,VC,,
AVP AXA Venture Partners,https://www.axavp.com/,https://www.linkedin.com/company/axa-sv/,"9 Place de la Madeleine, 75008, Paris, France","France,USA,UK,Israel,Canada,Germany,Spain,Portugal,Switzerland,Norway,Finland,Sweden,Luxembourg,Belgium,Netherlands,Italy,Poland,Latvia,Estonia,Ireland,Austria,Hungary,Czech Republic,Greece","3. Early Revenue,4. Scaling,5. Growth","We invest in software companies (Enterprise software, Digital Health, Fintech, Insurtech, B2C marketplaces) that are typically at Series A stage or above. 

We are a cross-stage and cross-border fund with ticket sizes ranging from US$2m to $50m. 

Our teams are based in London, Paris, New York, San Francisco, and Hong Kong and we invest in the EU, the UK, the US, and Israel.",VC,"$3,000,000 ","$50,000,000 "
AWS Gründerfonds,http://www.gruenderfonds.at/en/,https://www.linkedin.com/company/aws-gr%C3%BCnderfonds/,"Walcherstraße 11A 1020 Wien, Austria",Austria,"3. Early Revenue,4. Scaling","We invest in companies headquartered in Austria 
No revenues required, max. EUR 10m 
Less than 50 employees 
Founders must hold equity stakes in the company of at least 25 %  
The company was founded up to 6 years ago respectively first sales were generated no more than 6 years ago. In this case, the following size criteria are reduced to 70 % of the above-mentioned figures: number of employees, turnover, balance sheet total
Management team with strong execution skills 
Highly scalable business model with clearly recognisable benefit to the customer and documented proof of concept or proof of market 
Target market with considerable volume and high growth potential 
Investment amount between EUR 100,000 and EUR 3m (flexible contract structures) 
For mezzanine investments: the company already generates revenues in its core business

We do not invest in:
Companies without enough risk commitment of the founders 
Reorganisations and restructurings 
Companies with trend-based revenues or unclear USP 
Some business models in the area of financing, lending and insurance – to be discussed in detail with the company
Heavy industry companies​

We do ​Later Seed financing
Series-A and Series-B financing for high-growth start-ups",Public fund,"$100,000 ","$1,000,000 "
Axel Johnson,http://www.axeljohnson.com,https://www.linkedin.com/company/axel-johnson-inc.,"New York, New York, United States",USA,,,Corporate VC,,
Axel Springer Digital Ventures,https://www.axelspringer.com/en/artikel/Axel-Springer-Digital-Ventures_40371.html,,,"Germany,USA",,,Other,,
Axilor Ventures,http://axilor.com/,https://www.linkedin.com/company/axilor-ventures/,"No. 739, 15th Cross, 6th Phase JP Nagar, Sarakki, Bangalore, Karnataka 560078, India",India,"2. Prototype,3. Early Revenue","We invest in early-stage startups in India. We focus on Enterprise and Consumer software, Deep tech, Fintech and Healthtech",VC,"$200,000 ","$500,000 "
Axivate Capital,https://www.axivate.com/,,,Netherlands,"2. Prototype,3. Early Revenue,4. Scaling,5. Growth",,VC,,
Axon Partners Group,https://www.axonpartnersgroup.com/fund-of-funds,,Spain,Spain,3. Early Revenue,,VC,,
Axon Ventures,https://www.axon.vc/,,,,"2. Prototype,3. Early Revenue,4. Scaling",,VC,,
Azure Capital Partners,http://www.azurecap.com,,"San Francisco, California, United States","USA,Canada",3. Early Revenue,,VC,,
B Capital Group,https://www.bcapgroup.com/,,USA,"USA,Israel,Canada,Singapore",3. Early Revenue,"We invest in technologies transforming large industries: Consumer enablement; fintech and insurtech; and healthcare tech and bio IT.
",VC,,
B Dash Ventures,http://www.bdashventures.com/en/,,,Japan,,,VC,,
B-Seed,https://www.bseedinvest.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Iterative Venture,https://www.iterativeventure.com/,https://www.linkedin.com/company/iterative-venture/,USA,USA,"3. Early Revenue,4. Scaling",We invest in post-revenue US startups. ,Angel network,"$100,000 ","$250,000 "
b10,https://b10.vc/,,,,"2. Prototype,3. Early Revenue",,VC,,
B37 Ventures,http://b37.vc/,,USA,USA,3. Early Revenue,,VC,,
Babel Ventures,https://www.babel.ventures/,,,,,,,,
Back Bay Group,https://backbaygroup.com/,,,,,,,,
Backed VC,https://www.backed.vc/,https://www.linkedin.com/company/backed-vc/,"8 Printing House Yard, London, England E2 7PR, GB",UK,"2. Prototype,3. Early Revenue,4. Scaling,1. Idea or Patent","We invest in founders over markets, so we're mostly sector-agnostic. Investors like to fantasize about the future, but founders forge it. That’s why we’ve followed some of Europe’s boldest entrepreneurs to every frontier from Cellular Agriculture to next-gen Popular Entertainment. We also believe you are your company’s most important asset. This is especially true at Seed. Even at the edges of DeepTech, the people you hire and the culture you foster will disproportionately define your future success. That’s why we focus on helping our founders scale as leaders.",VC,"$250,000 ","$3,000,000 "
Background Capital,https://www.background.vc/,,,,"2. Prototype,3. Early Revenue",,VC,,
Backing Minds,http://www.backingminds.com/,,Sweden,Sweden,3. Early Revenue,,VC,,
Backstage Capital,https://backstagecapital.com/,,USA,USA,2. Prototype,,VC,,
Bahner Venture Capital,http://bahner.ventures,,"Raeford, North Carolina, United States",USA,,,Family office,,
Baidu Ventures,https://bv.ai/en/,,"Beijing, Beijing, China","USA,Canada,China",3. Early Revenue,,Corporate VC,,
Bailador Technology Investments,https://bailador.com.au/,https://www.linkedin.com/company/bailador-investment-management/,"20 Bond Street, Suite 3, Level 20, Sydney, NSW 2000, Australia",Australia,5. Growth,"We invest in businesses within the technology sector that are seeking growth stage investment. 
Companies we invest in typically share the following characteristics:

2-6 years of operation
Run by the Founders
Proven business model with attractive KPIs
International revenue generation
We focus on 
eCommerce, subscription-based internet businesses, online marketplaces, software, SaaS, high value data, online education, telecommunication applications and services.",VC,"$2,000,000 ","$4,000,000 "
Bain Capital Ventures,https://www.baincapitalventures.com/,https://www.linkedin.com/company/538516/,"Boston, Massachusetts, United States","USA,Israel,Canada",3. Early Revenue,,Corporate VC,,
Baird Capital,https://www.bairdcapital.com/,,"Milwaukee, Wisconsin, United States",USA,,,Other,,
Balderton Capital,https://www.balderton.com/,,UK,"UK,France","3. Early Revenue,4. Scaling",,VC,,
Ballpark Ventures,http://www.ballparkventures.com/,,,,,,VC,,
BaltCap,http://www.baltcap.com/,,,,,,VC,,
Baltimore Angels,http://baltimoreangels.com/,,,,,,Angel network,,
BAM Ventures,https://www.bam.vc/,,"Los Angeles, California, United States",USA,,,Other,,
Bamboo Capital Partners,http://www.bamboocp.com/,,,,,,Other,,
Band of Angels,http://www.bandangels.com/,,,,,,Angel network,,
Banexi Ventures,http://www.banexiventures.com/,,,,,,VC,,
Bankia Fintech Venture,https://www.bankiafintech.com/venture-capital,,,UK,,,VC,,
Bankinter VC,https://www.fundacionbankinter.org/en/startups/,https://www.linkedin.com/company/fundacion-innovaci%C3%B3n-bankinter/,"Paseo de la Castellana 29, Madrid, Spain","Spain,Portugal,Ireland","3. Early Revenue,4. Scaling","We invest in Series A rounds from companies based in the countries where the bank has activity (Spain, Portugal, Ireland..).",VC,"$500,000 ","$1,500,000 "
Barclays Ventures,https://home.barclays/news/2019/2/barclays-uk-ventures--developing-business-models-for-the-future-/,https://www.linkedin.com/company/barclays-uk-ventures,"London, England, United Kingdom",UK,3. Early Revenue,,Corporate VC,,
Baruch Future Ventures,https://www.baruch.vc/,,USA,USA,,,VC,,
Base Ventures,http://base.ventures/,,"Berkeley, California, United States",USA,"2. Prototype,3. Early Revenue",,VC,,
Base10 Partners,https://base10.vc/,,,,,,,,
Baseline Ventures,https://www.baselinev.com/,,"San Francisco, California, United States","USA,Israel,Canada","2. Prototype,3. Early Revenue",,VC,,
BASF Venture Capital,https://www.basf.com/global/en/who-we-are/organization/locations/europe/german-companies/BASF_Venture-Capital.html,,"Ludwigshafen, Rheinland-Pfalz, Germany","Israel,USA,Canada,Germany",3. Early Revenue,,Corporate VC,,
Basinghall Partners,https://www.basinghallpartners.com/,,,UK,,,VC,,
Basis Set Ventures,https://www.basisset.ventures/,,USA,USA,3. Early Revenue,,VC,,
BAT Investments,https://www.batinvestments.com/en/home,,,,"2. Prototype,3. Early Revenue",,VC,,
Batshit Crazy Ventures,https://www.batshitcrazy.is/,https://www.linkedin.com/company/batshit-crazy-ventures/,USA,USA,2. Prototype,,VC,,
Batterson Venture Capital,http://www.battersonvc.com/,,,,,,VC,,
Battery Ventures,https://www.battery.com/,,"Boston, Massachusetts, United States","USA,Israel,France","3. Early Revenue,4. Scaling",,VC,,
Battle Born Venture,https://battlebornventure.com/,,,,,,,,
Batu Capital,https://www.batucap.com/,,"New York, New York, United States",USA,,,Family office,,
Bauer Venture Partners,http://www.bauerventurepartners.vc,,"Hamburg, Hamburg, Germany",Germany,,,Corporate VC,,
Baxalta Ventures,http://www.baxalta.co.uk/research-development/baxalta-ventures.page?,,"Cambridge, Massachusetts, United States",USA,,,Corporate VC,,
Baxter Ventures,http://www.baxter.com/inside-baxter/science/programs/baxter-ventures.page?scroll=tab-navigation,,"Deerfield, Illinois, United States",USA,,,Corporate VC,,
Bay Partners,http://www.baypartners.com/,,"Menlo Park, California, United States",USA,,,Other,,
BayBG,https://www.baybg.de/ueber-uns/english.html,,Germany,Germany,3. Early Revenue,,VC,,
BayernKapital,https://bayernkapital.de/,,,UK,,,VC,,
BayernLB Capital Partner,http://bayernlb-cp.de/,,,,,,Corporate VC,,
Baylor Angel Network,http://www.baylor.edu/business/angelnetwork/,,,,,,Angel network,,
BayWa r.e. Energy Ventures,https://energy-ventures.baywa-re.com/,,"Munich, Bayern, Germany",Germany,,,Corporate VC,,
BCF Ventures,https://bcfventures.vc/,https://www.linkedin.com/company/bcfventures/,"1100 Boulevard René-Lévesque O, Montréal, Québec CA","USA,Israel,Canada","3. Early Revenue,4. Scaling","We invest in B2B Cloud & SaaS Enterprise startups leveraging the power of Artificial Intelligence, Big Data, Analytics and Security. While we invest across industries, we have special attention to Finance, Healthcare, Education, Logistics & Supply Chain, Advanced Manufacturing, Transportation, and Aerospace.

We are passionate about disruptive technologies and the business opportunities that these create. We are looking for innovation pioneers challenging the status quo in traditional sectors, or dramatically improving legacy processes. The companies we fund must have some type of key science or technological innovation leading to the development of intellectual property rights. ",Corporate VC,"$50,000 ","$1,000,000 "
BCVP Bull City Venture Partners,https://www.bcvp.com,https://www.linkedin.com/company/bull-city-venture-partners/,201 West Main Street Suite 100 PMB 205  Durham NC 27701,USA,"3. Early Revenue,4. Scaling,5. Growth,2. Prototype","We invest in Software, Internet, Mobile, Health IT and E-Commerce 

We are located in Durham, North Carolina. Because of that, most of the activity we see is in the Southeast and Mid-Atlantic regions. But we will consider any great entrepreneur.

We are seed and early-stage investors and often that means we are the first institutional investor. But when there is an exceptional opportunity, we will be opportunistic and invest in growth-stage companies. ",VC,"$100,000 ","$5,000,000 "
BDC,https://www.bdc.ca/en/bdc-capital/venture-capital/pages/venture-capital.aspx,,Canada,Canada,3. Early Revenue,,VC,,
BDMI,https://www.bdmifund.com/,https://www.linkedin.com/company-beta/11188648,"New York, New York, United States",USA,,,Corporate VC,,
BeAble Capital,https://beablecapital.com/,,Spain,Spain,"2. Prototype,3. Early Revenue",,VC,"$100,000 ",
Beacon Angels,http://beaconangels.com/,,,,,,Angel network,,
Beacon Capital (UK),https://www.beaconcapital.co.uk/,https://www.linkedin.com/company/beaconcapital,"London, England W2 6BD , GB","UK,Portugal,Spain,France,Italy,Germany,Belgium,Ireland,Austria,Bulgaria,Croatia,Czech Republic,Denmark,Estonia,Finland,Greece,Hungary,Latvia,Lithuania,Netherlands,Norway,Poland,Romania,Russia,Ukraine,Monaco,Luxembourg,Cyprus,Malta","2. Prototype,3. Early Revenue",We invest in post-Seed / pre-Series A B2B tech startups in Europe.,VC,"$300,000 ","$1,200,000 "
Beacon Capital (USA),https://www.beaconcapital.org/,https://www.linkedin.com/company/beacon-capital-llc-/,"New York, New York, United States",USA,,,Family office,,
Beacon Venture Capital,http://beaconvc.fund,https://www.linkedin.com/company/13349516,"Bangkok, Krung Thep, Thailand",Thailand,,,Corporate VC,,
Beamonte Investments,http://www.beamonte.com,https://www.linkedin.com/company/beamonte,"Boston, Massachusetts, United States",USA,,,Family office,,
Beanstalk Ventures,http://www.beanstalk.vc/,,,USA,,,Other,,
Beast Ventures,http://www.beast.vc/team/,,UK,UK,2. Prototype,,VC,,
Bedrock Capital,http://www.bedrockcap.com/,,USA,"USA,Israel,Canada",3. Early Revenue,,VC,,
Bee Partners,https://www.beepartners.vc/,,USA,USA,3. Early Revenue,,VC,,
Beenext,https://www.beenext.com/,,Singapore,Singapore,,,VC,,
Beenos,https://beenos.com/en/,,,Japan,,,Corporate VC,,
Begin Capital,https://www.begincl.com/,https://www.linkedin.com/company/begin-capital/,"London, UK","USA,UK,Germany,France,Spain,Netherlands,Belgium,Poland,Italy,Austria,Ireland,Sweden,Finland,Denmark,Czech Republic,Norway,Switzerland,Hungary,Latvia,Estonia,Lithuania,Canada,Ukraine","3. Early Revenue,4. Scaling,5. Growth","We invest in experienced founders with bold ideas, proven hypothesis and first revenue.",VC,"$200,000 ","$3,000,000 "
Beijing Cultural Center Fund,http://bccf.com.cn/#,,"Beijing, Beijing, China",China,,,Corporate VC,,
Belcorp Ventures,https://www.belcorpventures.com/,,"Lima, Lima, Peru",Peru,,,Corporate VC,,
Belle Capital USA,http://www.bellevc.com/,,,,"2. Prototype,3. Early Revenue",,Angel network,,
Belle Michigan Impact Fund,http://www.bellefunds.com/,,,,,,Angel network,,
Bellingham Angel Investors,http://www.bellinghamangelinvestors.com/,,,,,,Angel network,,
Ben Franklin Partners,https://benfranklin.org/,,,,,,Angel network,,
Benchmark,https://benchmarks.ul.com/,,,,"3. Early Revenue,4. Scaling",,VC,,
Benchmark Capital Partners,http://www.benchmark.com/,,"San Francisco, California, United States","USA,France","3. Early Revenue,4. Scaling",,VC,,
Beneficial Returns,http://www.beneficialreturns.com,,,,,,,,
Bennu Venture Group,https://www.bennuvc.com/,,,,,,,,
Benson Oak Ventures,http://bensonoakventures.com,,,,"2. Prototype,3. Early Revenue",,VC,,
Berggruen Holdings,http://www.berggruenholdings.com/,,,,,,VC,,
Beringea,https://www.beringea.com/,,UK,"USA,UK",,,VC,,
Beringea ProVen VCT,https://provenvcts.co.uk/,,,UK,,,VC,,
Berkeley SkyDeck Fund,https://skydeck.berkeley.edu/,,"Berkeley, California, United States",USA,,,Other,,
Berlin Technology Holding,http://www.berlinholding.com/,,,,,,VC,,
Berliner Volksbank Ventures,http://www.volksbank-ventures.berlin/,https://www.linkedin.com/company/berlinervolksbankventures/,"Berlin, Berlin, Germany",Germany,,,Corporate VC,,
Bertelsmann Asia Investments,http://www.baifund.com/,,"Beijing, Beijing, China",China,,,Corporate VC,,
Bertelsmann India Investments,http://www.biifund.com,,"Abcoude, Utrecht, The Netherlands",Netherlands,,,Corporate VC,,
Berwind Private Equity,http://www.berwindprivateequity.com,,"Harvard, Massachusetts, United States",USA,,,Family office,,
Bessemer Venture Partners,https://www.bvp.com/,,"Redwood City, California, United States","USA,France,Israel,Canada,India","3. Early Revenue,4. Scaling",,VC,,
Beta Bridge Capital,http://b2cap.com/,,,,,,VC,,
Beta Fund,https://betafund.wordpress.com/,,,,,,,,
Betaspring,http://www.betaspring.com/,,,,,,VC,,
Betaworks Ventures,https://betaworksventures.com/,,USA,USA,,,VC,"$100,000 ",
Better Food Ventures,http://betterfoodventures.com/,,USA,USA,,,VC,,
Better Ventures,https://www.better.vc/,https://www.linkedin.com/company/bettervc,"470 25th St, Oakland, CA, 94612",USA,"1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling","We invest in pre-seed/seed mission-driven founders leveraging breakthrough science and technology in climate/sustainability, digital health, and education/workforce development. We invest in software, data science, and life sciences, primarily B2B models, and look for technical founders/teams. ",VC,"$250,000 ","$750,000 "
Beyond Capital Fund,https://www.beyondcapitalfund.org/,,,,,,,,
Beyond Impact Advisors,https://www.beyondimpact.ch/,,,,,,,,
Beyond Mobility,http://www.beyond-mobility.com/,,,,,,VC,,
Beyond Next Ventures,http://beyondnextventures.com/en/,,Japan,Japan,3. Early Revenue,,VC,,
Beyond Ventures,http://www.beyondventures.hk,,,,,,Corporate VC,,
BFC Croissance,http://www.bfccroissance.fr/,,,France,,,Other,,
BFly Ventures,http://www.bfly.vc/,,,Netherlands,"2. Prototype,3. Early Revenue",,VC,,
